Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-027.931,+000.007,-166.088,+0.249,-0.321,-0.744,-00.0210,+02.4280,+09.6970,-00.000498,+00.000190,+00.002193
-027.937,+000.000,-166.085,+0.246,-0.323,-0.739,-00.0030,+02.4190,+09.7110,+00.000480,+00.000311,+00.002051
-027.942,-000.004,-166.090,+0.244,-0.319,-0.745,-00.0030,+02.4220,+09.7650,+00.000362,+00.000294,+00.001997
-027.927,-000.005,-166.086,+0.248,-0.311,-0.741,-00.0270,+02.4280,+09.6950,-00.000417,-00.000289,+00.001535
-027.942,-000.009,-166.079,+0.248,-0.313,-0.741,+00.0090,+02.4330,+09.7250,+00.000984,+00.000285,+00.001417
-027.962,-000.008,-166.076,+0.246,-0.314,-0.743,-00.0090,+02.4070,+09.7530,-00.000063,-00.000630,+00.001569
-027.961,-000.012,-166.081,+0.248,-0.319,-0.745,+00.0030,+02.4130,+09.7370,+00.000127,-00.000198,+00.001249
-027.961,-000.011,-166.085,+0.251,-0.320,-0.744,-00.0020,+02.4180,+09.7340,-00.000005,-00.000827,+00.002194
-027.975,-000.018,-166.086,+0.247,-0.320,-0.736,-00.0080,+02.4130,+09.7420,-00.000134,-00.001320,+00.000821
-027.979,-000.012,-166.085,+0.250,-0.305,-0.741,-00.0290,+02.4090,+09.7400,+00.000448,+00.000293,+00.001457
-027.961,-000.009,-166.090,+0.248,-0.316,-0.736,+00.0060,+02.4080,+09.7600,-00.001057,+00.000157,+00.000750
-027.963,-000.009,-166.086,+0.246,-0.321,-0.747,+00.0000,+02.4020,+09.7250,+00.000317,-00.000084,+00.001677
-027.960,-000.002,-166.086,+0.247,-0.319,-0.743,-00.0130,+02.4040,+09.7650,+00.000604,-00.000069,+00.001725
-027.945,-000.011,-166.078,+0.252,-0.317,-0.733,-00.0050,+02.4200,+09.7680,+00.000646,-00.001211,+00.002324
-027.933,-000.007,-166.077,+0.247,-0.321,-0.745,-00.0110,+02.3940,+09.7390,-00.001045,+00.000010,+00.001674
-027.933,-000.014,-166.084,+0.253,-0.320,-0.745,-00.0220,+02.4020,+09.7330,-00.000437,-00.001006,+00.002643
-027.931,-000.019,-166.085,+0.247,-0.325,-0.737,-00.0170,+02.4060,+09.7330,+00.000596,-00.000062,+00.001603
-027.907,-000.011,-166.084,+0.249,-0.318,-0.743,-00.0300,+02.4010,+09.7590,+00.001030,-00.001086,+00.001833
-027.902,-000.011,-166.083,+0.247,-0.313,-0.747,-00.0290,+02.4080,+09.7370,+00.000576,+00.000175,+00.000698
-027.896,-000.018,-166.081,+0.244,-0.322,-0.740,-00.0160,+02.3860,+09.7390,+00.000284,+00.000730,+00.001381
-027.882,-000.023,-166.082,+0.247,-0.325,-0.737,-00.0030,+02.3820,+09.7080,+00.000709,-00.000030,+00.002127
-027.883,-000.021,-166.080,+0.250,-0.318,-0.748,+00.0030,+02.4080,+09.6820,-00.000787,+00.000103,+00.001544
-027.882,-000.028,-166.089,+0.245,-0.321,-0.734,+00.0030,+02.3940,+09.7220,+00.000887,-00.000087,+00.001268
-027.867,-000.021,-166.088,+0.247,-0.318,-0.739,-00.0070,+02.4180,+09.7440,+00.001227,-00.000247,+00.000674
-027.863,-000.022,-166.084,+0.247,-0.313,-0.745,-00.0260,+02.4120,+09.7620,+00.000391,-00.000270,+00.000628
-027.857,-000.020,-166.077,+0.247,-0.318,-0.739,-00.0380,+02.4120,+09.7640,+00.001055,+00.001082,+00.001286
-027.861,-000.019,-166.079,+0.253,-0.310,-0.740,-00.0210,+02.4340,+09.7390,-00.000021,+00.000368,-00.000056
-027.870,-000.015,-166.083,+0.249,-0.311,-0.745,-00.0370,+02.4040,+09.6970,+00.000067,+00.000114,+00.000613
-027.866,-000.023,-166.083,+0.248,-0.319,-0.752,-00.0080,+02.4110,+09.7310,-00.001497,-00.000204,+00.000939
-027.838,-000.023,-166.081,+0.247,-0.321,-0.748,-00.0190,+02.4230,+09.7340,+00.000642,-00.000693,+00.000767
-027.844,-000.024,-166.087,+0.251,-0.307,-0.743,+00.0110,+02.4070,+09.7380,-00.001217,+00.000265,+00.001955
-027.846,-000.029,-166.088,+0.244,-0.321,-0.738,-00.0280,+02.4010,+09.7070,-00.000231,-00.000006,+00.001039
-027.848,-000.024,-166.089,+0.250,-0.320,-0.739,-00.0210,+02.4030,+09.7310,+00.001095,+00.000803,+00.001201
-027.849,-000.028,-166.081,+0.250,-0.316,-0.744,-00.0120,+02.4030,+09.7360,-00.000579,-00.000023,+00.000883
-027.837,-000.024,-166.083,+0.246,-0.313,-0.741,+00.0150,+02.4290,+09.7620,+00.000856,+00.000650,+00.001266
-027.847,-000.018,-166.079,+0.244,-0.325,-0.745,-00.0060,+02.4070,+09.7430,+00.001350,+00.000181,+00.001853
-027.853,-000.024,-166.084,+0.251,-0.318,-0.751,-00.0190,+02.4270,+09.7660,-00.000188,+00.000915,+00.000343
-027.856,-000.026,-166.083,+0.248,-0.308,-0.745,-00.0350,+02.4170,+09.7410,+00.000218,+00.000101,+00.001029
-027.854,-000.027,-166.081,+0.247,-0.324,-0.745,-00.0270,+02.4170,+09.7380,-00.000581,-00.000742,+00.001252
-027.852,-000.024,-166.077,+0.250,-0.323,-0.751,+00.0140,+02.4150,+09.7500,+00.001792,+00.000293,+00.001871
-027.846,-000.025,-166.084,+0.248,-0.319,-0.748,-00.0220,+02.4030,+09.7240,+00.000394,+00.001699,+00.002477
-027.833,-000.028,-166.091,+0.248,-0.321,-0.746,-00.0190,+02.4010,+09.7320,+00.000242,+00.000594,+00.001826
-027.836,-000.027,-166.086,+0.246,-0.311,-0.741,-00.0110,+02.4090,+09.7380,-00.000235,-00.000200,+00.000738
-027.828,-000.025,-166.088,+0.251,-0.303,-0.743,-00.0320,+02.3920,+09.7760,-00.002407,+00.000598,+00.001174
-027.831,-000.013,-166.085,+0.245,-0.316,-0.747,+00.0890,+02.4320,+09.6120,-00.000130,-00.000536,-00.000451
-027.833,-000.019,-166.093,+0.250,-0.322,-0.742,+00.0270,+02.4460,+09.8150,-00.024169,+00.002545,+00.001005
-029.591,-003.082,-165.986,+0.293,-0.321,-0.752,-00.7730,+02.3810,+09.6370,-00.003549,+00.055754,+00.009823
-033.473,-014.939,-166.163,+0.452,-0.338,-0.742,-02.6180,+02.2160,+09.2890,-00.142244,+00.354666,+00.016702
-036.289,-050.755,-165.207,+0.909,-0.414,-0.552,-07.6980,+01.6720,+06.5290,-00.044657,+00.332476,+00.019724
-020.095,-073.497,-160.376,+1.097,-0.520,-0.233,-09.3120,+00.9750,+03.0280,+00.869959,+00.174094,-00.520810
+025.934,-081.887,+165.761,+1.162,-0.452,-0.087,-09.5870,-00.3350,+01.6340,+00.157779,-00.180462,-00.016513
+020.462,-080.625,+171.618,+1.157,-0.466,-0.091,-09.6800,-00.2670,+01.7520,+00.006630,-00.048316,+00.036178
+022.021,-080.838,+170.003,+1.159,-0.468,-0.087,-09.7100,-00.2850,+01.7100,-00.029084,+00.151245,-00.110668
+023.935,-081.077,+168.054,+1.162,-0.464,-0.090,-09.7140,-00.3460,+01.6300,+00.000130,+00.003277,-00.000343
+023.541,-080.935,+168.422,+1.159,-0.465,-0.089,-09.7020,-00.3450,+01.6260,+00.001181,+00.001246,+00.001102
+023.228,-080.788,+168.696,+1.160,-0.462,-0.078,-09.7010,-00.3550,+01.6240,-00.000111,+00.000751,+00.000634
+023.062,-080.647,+168.814,+1.154,-0.461,-0.082,-09.7250,-00.3770,+01.6040,-00.000325,-00.002711,+00.001564
+023.027,-080.512,+168.807,+1.162,-0.462,-0.086,-09.7000,-00.3500,+01.6320,+00.000672,+00.000363,+00.000739
+023.008,-080.396,+168.777,+1.161,-0.464,-0.085,-09.6960,-00.3370,+01.6610,-00.000730,+00.001906,+00.001667
+023.000,-080.342,+168.734,+1.162,-0.457,-0.090,-09.6830,-00.3550,+01.6410,-00.000338,-00.000293,+00.002174
+023.016,-080.311,+168.665,+1.162,-0.460,-0.086,-09.6950,-00.3560,+01.6210,-00.001117,-00.001590,+00.000446
+022.931,-080.295,+168.684,+1.162,-0.459,-0.083,-09.6980,-00.3540,+01.6460,+00.000643,+00.002965,+00.001326
+022.853,-080.286,+168.702,+1.156,-0.461,-0.080,-09.6860,-00.3460,+01.6400,-00.000362,-00.001752,+00.000402
+022.781,-080.272,+168.705,+1.158,-0.458,-0.082,-09.7160,-00.3260,+01.6170,+00.001403,-00.000253,+00.001804
+022.423,-080.263,+168.663,+1.160,-0.450,-0.085,-09.7190,-00.3400,+01.6640,-00.000032,+00.001082,+00.001205
+021.385,-080.261,+168.681,+1.158,-0.451,-0.084,-09.7180,-00.3130,+01.6110,-00.000880,-00.000630,+00.001398
+020.304,-080.265,+168.731,+1.160,-0.457,-0.081,-09.7030,-00.3460,+01.6120,+00.000368,+00.001439,+00.000192
+019.676,-080.271,+168.712,+1.163,-0.462,-0.092,-09.7190,-00.3610,+01.6200,-00.000514,+00.000680,+00.000977
+019.623,-080.268,+168.660,+1.163,-0.462,-0.092,-09.7110,-00.3470,+01.6360,+00.000605,-00.000003,+00.000996
+019.467,-080.268,+168.707,+1.161,-0.467,-0.094,-09.7080,-00.3370,+01.6230,-00.001719,+00.000928,+00.001316
+019.365,-080.274,+168.709,+1.163,-0.449,-0.090,-09.7130,-00.3470,+01.6110,-00.000964,-00.000451,+00.002111
+019.256,-080.263,+168.703,+1.159,-0.460,-0.085,-09.6930,-00.3480,+01.6090,-00.001680,-00.001040,+00.002129
+019.146,-080.268,+168.698,+1.158,-0.465,-0.085,-09.6940,-00.3400,+01.5970,-00.000046,-00.001732,+00.001503
+019.000,-080.256,+168.719,+1.161,-0.450,-0.083,-09.6870,-00.3490,+01.6140,-00.000754,+00.000662,+00.000805
+018.927,-080.270,+168.673,+1.163,-0.464,-0.092,-09.6860,-00.3360,+01.6030,-00.000364,-00.000666,+00.001295
+018.818,-080.270,+168.654,+1.164,-0.462,-0.088,-09.7220,-00.3460,+01.6260,-00.000201,-00.001284,+00.000944
+018.683,-080.262,+168.650,+1.163,-0.459,-0.081,-09.7090,-00.3490,+01.6360,-00.001063,-00.002561,+00.001398
+018.484,-080.260,+168.707,+1.160,-0.462,-0.087,-09.7230,-00.3140,+01.6230,-00.000916,+00.000013,+00.000073
+018.355,-080.270,+168.694,+1.162,-0.455,-0.088,-09.6950,-00.3750,+01.6160,+00.000518,-00.000464,+00.001460
+018.255,-080.275,+168.644,+1.161,-0.465,-0.086,-09.6960,-00.3500,+01.6190,-00.000277,-00.000164,+00.000187
+018.062,-080.250,+168.678,+1.162,-0.462,-0.086,-09.7060,-00.3700,+01.6240,-00.000850,+00.002327,+00.001215
+017.948,-080.273,+168.645,+1.159,-0.460,-0.089,-09.7120,-00.3440,+01.6260,+00.000573,+00.003432,+00.000003
+017.788,-080.290,+168.649,+1.161,-0.449,-0.076,-09.6920,-00.3610,+01.6410,-00.000631,+00.000512,+00.001616
+017.647,-080.270,+168.618,+1.164,-0.462,-0.090,-09.7000,-00.3420,+01.6410,+00.000205,+00.001000,+00.001187
+017.432,-080.269,+168.661,+1.166,-0.466,-0.098,-09.6970,-00.3420,+01.6450,-00.002299,-00.001968,+00.001770
+017.279,-080.275,+168.642,+1.159,-0.460,-0.081,-09.6990,-00.3260,+01.6270,-00.000705,+00.001496,+00.000873
+017.059,-080.256,+168.674,+1.163,-0.461,-0.084,-09.7080,-00.3580,+01.6410,-00.000359,-00.000927,+00.001110
+016.894,-080.267,+168.655,+1.165,-0.464,-0.087,-09.7150,-00.3300,+01.6160,+00.000965,+00.002160,+00.000593
+016.682,-080.267,+168.676,+1.164,-0.461,-0.090,-09.7190,-00.3330,+01.6340,-00.001466,-00.001976,+00.000761
+016.503,-080.279,+168.661,+1.160,-0.462,-0.087,-09.6910,-00.3580,+01.6270,-00.001404,-00.001183,+00.001698
+016.318,-080.259,+168.636,+1.162,-0.467,-0.084,-09.7220,-00.3440,+01.6530,-00.000985,-00.002445,+00.002310
+016.118,-080.271,+168.631,+1.161,-0.459,-0.081,-09.7000,-00.3590,+01.6530,-00.002124,-00.003432,+00.001869
+015.924,-080.269,+168.609,+1.164,-0.464,-0.082,-09.7190,-00.3470,+01.6670,-00.001265,+00.000245,+00.001377
+015.731,-080.279,+168.589,+1.162,-0.464,-0.090,-09.6820,-00.3330,+01.5920,-00.001693,-00.000742,+00.001244
+015.486,-080.268,+168.603,+1.164,-0.456,-0.083,-09.7070,-00.3270,+01.6150,-00.000562,-00.000498,+00.000625
+015.269,-080.279,+168.593,+1.165,-0.463,-0.084,-09.7340,-00.3350,+01.6270,-00.001256,+00.000137,+00.001164
+015.062,-080.280,+168.564,+1.164,-0.457,-0.084,-09.6920,-00.3360,+01.6040,-00.001720,-00.000099,+00.000533
+014.840,-080.279,+168.544,+1.159,-0.463,-0.081,-09.7120,-00.3260,+01.6380,-00.001955,-00.000738,+00.001492
+014.553,-080.263,+168.585,+1.159,-0.460,-0.094,-09.7130,-00.3440,+01.6640,-00.002483,-00.000087,+00.000905
+014.273,-080.268,+168.620,+1.161,-0.462,-0.088,-09.6880,-00.3420,+01.6400,-00.000002,-00.000498,+00.000291
+013.986,-080.267,+168.652,+1.168,-0.463,-0.091,-09.7260,-00.3040,+01.6230,-00.001365,+00.004793,+00.002467
+013.733,-080.258,+168.642,+1.160,-0.462,-0.085,-09.6820,-00.3380,+01.6070,-00.000918,-00.002530,+00.001372
+013.512,-080.260,+168.594,+1.161,-0.450,-0.090,-09.7050,-00.3220,+01.6810,-00.001624,+00.001222,+00.000644
+013.236,-080.264,+168.601,+1.161,-0.465,-0.083,-09.7080,-00.3330,+01.6360,+00.000230,-00.000194,+00.002384
+012.997,-080.263,+168.564,+1.162,-0.457,-0.083,-09.6980,-00.3410,+01.6250,-00.001679,-00.001271,+00.000081
+012.696,-080.255,+168.581,+1.161,-0.465,-0.094,-09.6940,-00.3370,+01.6250,-00.001032,+00.001193,+00.000878
+012.378,-080.259,+168.612,+1.164,-0.441,-0.081,-09.7200,-00.3470,+01.6710,-00.000114,-00.001199,+00.000768
+012.167,-080.270,+168.529,+1.161,-0.464,-0.083,-09.7270,-00.3400,+01.6190,-00.002245,+00.001119,+00.000645
+011.818,-080.280,+168.577,+1.161,-0.462,-0.090,-09.7120,-00.3400,+01.6160,-00.000785,-00.000230,+00.001323
+011.531,-080.282,+168.558,+1.159,-0.462,-0.081,-09.7060,-00.3510,+01.6510,-00.000988,+00.000328,+00.001100
+011.232,-080.275,+168.542,+1.160,-0.462,-0.087,-09.6900,-00.3610,+01.6120,-00.002375,+00.000370,+00.000896
+010.908,-080.265,+168.549,+1.163,-0.462,-0.092,-09.7160,-00.3390,+01.6450,-00.002568,+00.000513,-00.000095
+010.566,-080.271,+168.564,+1.161,-0.460,-0.083,-09.6870,-00.3670,+01.6310,-00.001709,+00.002401,-00.000059
+010.293,-080.271,+168.509,+1.159,-0.463,-0.081,-09.7280,-00.3420,+01.6390,-00.001151,-00.000443,+00.001424
+009.934,-080.266,+168.530,+1.165,-0.460,-0.097,-09.6950,-00.3360,+01.6370,-00.000553,+00.002090,+00.000333
+009.649,-080.272,+168.472,+1.160,-0.460,-0.083,-09.6940,-00.3470,+01.6280,-00.001384,+00.000324,+00.001554
+009.256,-080.266,+168.519,+1.159,-0.458,-0.084,-09.7210,-00.3480,+01.6270,-00.002241,-00.001121,+00.000219
+008.877,-080.260,+168.540,+1.161,-0.465,-0.085,-09.7240,-00.3510,+01.6420,-00.001790,+00.000357,+00.000085
+008.516,-080.270,+168.535,+1.159,-0.460,-0.085,-09.7260,-00.3570,+01.6270,-00.001684,-00.001032,+00.000649
+008.141,-080.261,+168.543,+1.160,-0.459,-0.083,-09.6970,-00.3440,+01.6400,-00.000278,-00.002250,+00.000177
+007.806,-080.248,+168.499,+1.164,-0.454,-0.090,-09.6890,-00.3540,+01.6350,-00.002485,+00.000232,+00.001156
+007.412,-080.249,+168.518,+1.164,-0.461,-0.086,-09.7040,-00.3430,+01.6360,-00.002118,-00.000039,+00.001309
+007.047,-080.255,+168.502,+1.163,-0.462,-0.083,-09.6940,-00.3420,+01.6270,-00.002260,+00.000686,+00.002470
+006.650,-080.252,+168.507,+1.163,-0.460,-0.088,-09.7020,-00.3440,+01.6300,-00.001528,+00.000696,-00.000611
+006.192,-080.255,+168.567,+1.164,-0.460,-0.093,-09.7160,-00.3290,+01.6810,-00.001019,+00.002040,+00.001151
+005.791,-080.254,+168.569,+1.161,-0.462,-0.083,-09.6980,-00.3370,+01.6850,-00.002008,-00.000501,+00.001379
+005.467,-080.254,+168.487,+1.163,-0.462,-0.092,-09.7050,-00.3530,+01.6340,-00.001254,+00.000062,+00.000951
+004.989,-080.258,+168.549,+1.162,-0.466,-0.079,-09.7020,-00.3390,+01.6350,-00.002608,-00.000379,+00.000019
+004.590,-080.245,+168.525,+1.159,-0.462,-0.087,-09.6820,-00.3450,+01.6170,-00.002583,-00.000032,+00.000290
+004.187,-080.241,+168.498,+1.161,-0.459,-0.085,-09.6950,-00.3420,+01.6080,-00.001998,-00.000725,+00.000866
+003.746,-080.251,+168.510,+1.157,-0.467,-0.082,-09.6990,-00.3350,+01.6600,-00.002825,-00.000780,+00.000688
+003.328,-080.253,+168.488,+1.166,-0.463,-0.089,-09.7070,-00.3470,+01.6290,-00.001465,+00.000418,+00.000694
+002.823,-080.232,+168.535,+1.164,-0.462,-0.090,-09.7360,-00.3290,+01.6440,-00.002233,+00.001899,+00.001826
+002.368,-080.216,+168.539,+1.164,-0.461,-0.088,-09.7090,-00.3250,+01.6290,-00.001637,-00.001412,+00.001527
+001.927,-080.216,+168.533,+1.165,-0.461,-0.086,-09.6890,-00.3500,+01.6120,-00.001339,-00.000967,+00.001418
+001.489,-080.222,+168.514,+1.164,-0.447,-0.092,-09.6860,-00.3510,+01.6790,-00.002159,+00.000906,+00.001652
+000.992,-080.221,+168.544,+1.163,-0.449,-0.083,-09.7010,-00.3520,+01.6190,-00.001295,-00.000348,+00.000640
+000.576,-080.219,+168.481,+1.164,-0.454,-0.088,-09.6900,-00.3400,+01.6470,-00.001993,+00.001074,+00.000856
-000.440,-080.230,+168.460,+1.163,-0.462,-0.099,-09.7170,-00.3520,+01.6240,-00.003025,-00.002407,-00.000263
-001.624,-080.243,+168.467,+1.164,-0.466,-0.082,-09.6690,-00.3470,+01.6150,-00.001842,-00.001323,+00.000247
-002.869,-080.236,+168.523,+1.163,-0.459,-0.088,-09.6950,-00.3340,+01.6140,-00.002706,-00.001015,+00.002723
-004.014,-080.239,+168.470,+1.165,-0.461,-0.090,-09.6810,-00.3330,+01.5980,-00.001982,+00.000529,+00.001398
-005.201,-080.232,+168.449,+1.163,-0.459,-0.090,-09.7280,-00.3390,+01.6370,-00.003608,+00.000086,+00.002289
-006.462,-080.235,+168.503,+1.159,-0.458,-0.087,-09.6990,-00.3580,+01.6040,-00.000444,-00.000944,+00.002144
-007.676,-080.229,+168.505,+1.161,-0.450,-0.089,-09.7350,-00.3380,+01.6420,-00.003133,-00.000737,+00.001492
-008.955,-080.224,+168.561,+1.160,-0.462,-0.083,-09.6980,-00.3290,+01.6240,-00.002743,+00.000259,+00.001153
-010.137,-080.247,+168.519,+1.160,-0.452,-0.084,-09.7100,-00.3340,+01.6170,-00.003549,-00.001273,+00.000084
-011.505,-080.237,+168.641,+1.161,-0.462,-0.083,-09.7140,-00.3310,+01.6760,-00.002515,+00.000203,+00.000476
-012.808,-080.238,+168.712,+1.162,-0.459,-0.090,-09.7050,-00.3460,+01.6570,-00.002906,+00.002929,+00.001429
-014.177,-080.242,+168.829,+1.163,-0.454,-0.086,-09.7120,-00.3330,+01.6440,-00.004548,+00.000802,+00.000407
-015.222,-080.237,+168.613,+1.162,-0.464,-0.088,-09.6970,-00.3320,+01.6490,-00.003713,-00.000139,+00.002040
-016.387,-080.238,+168.510,+1.159,-0.462,-0.085,-09.6830,-00.3410,+01.6290,-00.003275,+00.000257,+00.000767
-017.598,-080.252,+168.450,+1.158,-0.463,-0.084,-09.7060,-00.3630,+01.6200,-00.004133,+00.001826,+00.000545
-018.853,-080.260,+168.434,+1.160,-0.464,-0.085,-09.7110,-00.3430,+01.5920,-00.004260,-00.000489,+00.000824
-020.098,-080.263,+168.399,+1.162,-0.464,-0.088,-09.7050,-00.3230,+01.6620,-00.004713,+00.000658,+00.001509
-021.392,-080.261,+168.405,+1.160,-0.448,-0.085,-09.7000,-00.3420,+01.6200,-00.004838,-00.000285,+00.001473
-022.696,-080.249,+168.414,+1.162,-0.459,-0.085,-09.7060,-00.3720,+01.6250,-00.003793,-00.001368,+00.000886
-023.994,-080.244,+168.408,+1.159,-0.460,-0.085,-09.6660,-00.3430,+01.6640,-00.005017,+00.000943,+00.001815
-025.289,-080.255,+168.395,+1.155,-0.461,-0.084,-09.6650,-00.3330,+01.6360,-00.003876,+00.001045,+00.001740
-026.628,-080.250,+168.420,+1.156,-0.456,-0.086,-09.6930,-00.3570,+01.6310,-00.004633,+00.000269,+00.001150
-027.966,-080.254,+168.436,+1.157,-0.462,-0.080,-09.7110,-00.3440,+01.6250,-00.005236,+00.000139,-00.000064
-029.276,-080.257,+168.420,+1.158,-0.462,-0.082,-09.6740,-00.3330,+01.6090,-00.005779,-00.000395,+00.001500
-030.600,-080.243,+168.414,+1.159,-0.465,-0.096,-09.6860,-00.3650,+01.6400,-00.005770,+00.001594,+00.000311
-031.903,-080.244,+168.381,+1.154,-0.466,-0.084,-09.6950,-00.3460,+01.6460,-00.005151,+00.000743,+00.001131
-033.239,-080.237,+168.372,+1.157,-0.463,-0.086,-09.7030,-00.3380,+01.6200,-00.006852,-00.000851,+00.000437
-034.598,-080.249,+168.382,+1.158,-0.460,-0.080,-09.7120,-00.3240,+01.6320,-00.004606,+00.001639,+00.001815
-035.943,-080.266,+168.372,+1.164,-0.466,-0.088,-09.6910,-00.3520,+01.6310,-00.005004,-00.001014,+00.001551
-037.350,-080.266,+168.413,+1.166,-0.466,-0.091,-09.6900,-00.3450,+01.6130,-00.005372,-00.000193,+00.002127
-038.676,-080.273,+168.372,+1.164,-0.466,-0.090,-09.7310,-00.3740,+01.6120,-00.005183,-00.000424,+00.002692
-040.065,-080.277,+168.387,+1.159,-0.460,-0.084,-09.6900,-00.3450,+01.5910,-00.005991,-00.000660,+00.002113
-041.450,-080.279,+168.391,+1.157,-0.463,-0.080,-09.7090,-00.3270,+01.6140,-00.006186,-00.000127,+00.001606
-042.770,-080.291,+168.324,+1.159,-0.460,-0.084,-09.6740,-00.3380,+01.6450,-00.005564,+00.000178,+00.001870
-044.242,-080.281,+168.400,+1.165,-0.449,-0.083,-09.7010,-00.3320,+01.6400,-00.005435,-00.001552,+00.002150
-045.607,-080.292,+168.374,+1.161,-0.463,-0.096,-09.6760,-00.3510,+01.6370,-00.006212,-00.000314,+00.001905
-047.000,-080.280,+168.363,+1.159,-0.460,-0.087,-09.7190,-00.3410,+01.6300,-00.006851,+00.000867,+00.001768
-048.399,-080.274,+168.355,+1.155,-0.459,-0.084,-09.7410,-00.3370,+01.6580,-00.007264,-00.001049,+00.000608
-049.815,-080.265,+168.359,+1.159,-0.461,-0.093,-09.6880,-00.3450,+01.5960,-00.006282,-00.000350,+00.001653
-051.246,-080.272,+168.376,+1.156,-0.465,-0.084,-09.7000,-00.3460,+01.6110,-00.006141,+00.000021,+00.000960
-052.716,-080.259,+168.425,+1.163,-0.463,-0.083,-09.7250,-00.3350,+01.6550,-00.006503,-00.000798,+00.002472
-054.122,-080.261,+168.405,+1.161,-0.462,-0.087,-09.7060,-00.3510,+01.6080,-00.006618,+00.002546,+00.001817
-055.539,-080.266,+168.395,+1.164,-0.463,-0.088,-09.7170,-00.3530,+01.6730,-00.006351,-00.001170,+00.001102
-056.947,-080.269,+168.369,+1.164,-0.456,-0.081,-09.7220,-00.3600,+01.6210,-00.005294,-00.001991,+00.001148
-058.407,-080.262,+168.384,+1.166,-0.463,-0.080,-09.7040,-00.3300,+01.6250,-00.007256,+00.000822,+00.001414
-059.853,-080.257,+168.381,+1.162,-0.459,-0.088,-09.6930,-00.3300,+01.6500,-00.006869,+00.000739,+00.001311
-061.240,-080.249,+168.307,+1.160,-0.462,-0.085,-09.7010,-00.3620,+01.6650,-00.007717,-00.001168,+00.001382
-062.771,-080.249,+168.381,+1.159,-0.464,-0.082,-09.7060,-00.3180,+01.6220,-00.007946,-00.000528,+00.001308
-064.253,-080.250,+168.404,+1.162,-0.460,-0.099,-09.6960,-00.3320,+01.6350,-00.008115,+00.000106,+00.002304
-065.552,-080.247,+168.384,+1.160,-0.465,-0.085,-09.7240,-00.3310,+01.6450,-00.007195,+00.000400,+00.000965
-066.279,-080.244,+168.407,+1.164,-0.461,-0.088,-09.6990,-00.3240,+01.6460,-00.008557,-00.000074,+00.001294
-066.712,-080.250,+168.400,+1.160,-0.460,-0.091,-09.7220,-00.3460,+01.6430,-00.008790,+00.001526,+00.001446
-067.050,-080.240,+168.387,+1.164,-0.454,-0.081,-09.6850,-00.3600,+01.6310,-00.006947,-00.001513,+00.002195
-067.308,-080.242,+168.366,+1.165,-0.453,-0.084,-09.7090,-00.3070,+01.6350,-00.007861,-00.001841,+00.001992
-067.564,-080.244,+168.393,+1.164,-0.454,-0.088,-09.6970,-00.3540,+01.6290,-00.007274,-00.001269,+00.001957
-067.768,-080.238,+168.404,+1.160,-0.462,-0.078,-09.6940,-00.3620,+01.6290,-00.007589,-00.001009,+00.001466
-067.892,-080.246,+168.365,+1.164,-0.464,-0.090,-09.7050,-00.3430,+01.6430,-00.008900,-00.000322,+00.002513
-068.018,-080.241,+168.352,+1.158,-0.456,-0.087,-09.7230,-00.3310,+01.6260,-00.007385,-00.000847,+00.000404
-068.147,-080.248,+168.366,+1.162,-0.466,-0.088,-09.6850,-00.3410,+01.6120,-00.008129,+00.000349,+00.001430
-068.228,-080.248,+168.354,+1.162,-0.457,-0.083,-09.7030,-00.3440,+01.6320,-00.007596,+00.000126,+00.002437
-068.347,-080.240,+168.390,+1.158,-0.458,-0.087,-09.7070,-00.3610,+01.6470,-00.007964,-00.002265,+00.000882
-068.400,-080.239,+168.387,+1.161,-0.462,-0.087,-09.7060,-00.3320,+01.6260,-00.007115,+00.000602,+00.000648
-068.405,-080.247,+168.342,+1.161,-0.464,-0.083,-09.7130,-00.3240,+01.6350,-00.007542,+00.000691,+00.001355
-068.515,-080.234,+168.425,+1.161,-0.464,-0.087,-09.6850,-00.3460,+01.6680,-00.006853,+00.000144,+00.001338
